session,position,pair_id,player_prediction,player_correct,player_close_call,response_time_ms,legacy_primary_robot_prediction,legacy_primary_robot_correct,gemini_prediction,gemini_correct,gemini_close_call,gpt56_prediction,gpt56_correct,gpt56_close_call,qwen_max_prediction,qwen_max_correct,qwen_max_close_call,claude_prediction,claude_correct,claude_close_call,qwen_flash_prediction,qwen_flash_correct,qwen_flash_close_call,deepseek_prediction,deepseek_correct,deepseek_close_call
S035,19,830,Y,1,,450,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S035,20,245,Y,1,,542,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S036,1,365,X,0,0,13529,X,0,X,0,1,X,0,1,X,0,1,X,0,1,X,0,0,X,0,1
S036,2,397,Y,1,0,9938,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,0
S036,3,147,X,0,0,6838,Y,1,Y,1,1,X,0,1,Y,1,1,Y,1,1,X,0,0,X,0,0
S036,4,435,X,1,0,5602,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S036,5,701,Y,1,0,13732,Y,1,Y,1,1,Y,1,1,Y,1,0,Y,1,1,Y,1,1,X,0,1
S036,6,230,X,0,0,10628,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,Y,1,1
S036,7,1133,Y,1,0,6065,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S036,8,76,X,0,0,12949,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S036,9,906,X,1,0,5678,Y,0,Y,0,1,Y,0,1,X,1,0,X,1,1,Y,0,0,X,1,1
S036,10,416,Y,0,0,6395,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,Y,0,0
S036,11,510,X,1,0,6872,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S036,12,1105,Y,1,0,5205,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S036,13,800,X,1,0,9160,X,1,X,1,0,X,1,0,X,1,1,X,1,1,Y,0,1,Y,0,1
S036,14,334,X,0,0,8358,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S036,15,112,X,0,0,4251,X,0,X,0,0,X,0,0,X,0,1,X,0,1,X,0,0,Y,1,1
S036,16,282,X,1,0,7161,X,1,X,1,1,Y,0,1,X,1,0,X,1,1,Y,0,0,Y,0,1
S036,17,42,X,1,0,6281,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,Y,0,1
S036,18,1134,X,1,0,3420,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S036,19,720,X,1,0,3586,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S036,20,191,X,0,0,6980,Y,1,Y,1,1,Y,1,0,X,0,0,Y,1,1,X,0,0,X,0,0
S037,1,691,X,0,0,50346,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S037,2,101,Y,0,0,33779,Y,0,Y,0,1,Y,0,1,Y,0,1,Y,0,1,Y,0,0,Y,0,0
S037,3,1044,Y,0,0,17882,Y,0,Y,0,0,Y,0,0,Y,0,0,X,1,1,X,1,0,Y,0,1
S037,4,1032,X,0,0,33947,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S037,5,1075,Y,0,0,14515,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S037,6,448,Y,0,0,19407,X,1,X,1,0,X,1,0,Y,0,1,X,1,1,Y,0,0,Y,0,0
S037,7,1047,Y,0,0,40336,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,1,Y,0,1
S037,8,763,Y,0,0,22697,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1
S037,9,684,X,0,0,9845,X,0,X,0,1,X,0,1,X,0,0,X,0,1,X,0,0,X,0,1
S037,10,980,Y,0,0,27596,Y,0,Y,0,1,X,1,1,X,1,0,Y,0,1,X,1,1,Y,0,1
S037,11,680,X,0,0,46770,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S037,12,916,Y,0,0,23399,X,1,X,1,1,X,1,1,X,1,1,Y,0,1,Y,0,0,X,1,1
S037,13,936,X,1,0,26002,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S037,14,220,X,0,0,138186,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,X,0,0
S037,15,91,Y,0,0,37308,X,1,X,1,0,X,1,0,Y,0,1,X,1,0,Y,0,0,Y,0,1
S037,16,1081,Y,0,0,70170,Y,0,Y,0,1,X,1,0,Y,0,0,X,1,0,Y,0,0,X,1,1
S037,17,1055,Y,1,0,58090,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S037,18,1068,Y,1,0,86284,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S037,19,310,X,1,0,19228,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S037,20,810,Y,0,0,69195,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S038,1,651,Y,0,0,34049,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S038,2,1122,Y,1,0,9893,X,0,X,0,0,X,0,1,X,0,0,X,0,1,X,0,0,X,0,1
S038,3,921,Y,0,0,22727,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S038,4,203,Y,1,0,10974,Y,1,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1,Y,1,0
S038,5,149,Y,1,0,31230,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,0
S038,6,1106,X,1,0,10552,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S038,7,194,X,1,0,20941,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S038,8,452,Y,0,0,7619,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S038,9,542,Y,1,0,12046,X,0,X,0,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S038,10,1023,X,1,0,5066,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S038,11,760,X,1,0,2698,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S038,12,354,Y,0,0,20747,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,0
S038,13,893,X,1,0,9304,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S038,14,182,X,0,0,9417,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S038,15,440,X,0,0,6925,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,1
S038,16,31,X,1,0,7335,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S038,17,865,Y,1,0,15960,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S038,18,580,Y,0,0,8823,X,1,X,1,0,X,1,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S038,19,692,X,0,0,12171,Y,1,Y,1,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S038,20,111,Y,1,0,6068,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S039,1,510,Y,0,0,27667,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S039,2,397,X,0,0,23110,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,0
S039,3,409,X,1,0,13204,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S039,4,1059,Y,1,0,7481,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S039,5,1118,X,1,0,19967,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S039,6,1115,X,1,0,13965,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S039,7,372,X,1,0,8872,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S039,8,106,X,0,0,10069,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S039,9,156,Y,0,0,25286,Y,0,Y,0,1,X,1,1,Y,0,0,X,1,1,Y,0,0,X,1,1
S039,10,639,Y,0,0,17378,Y,0,Y,0,1,X,1,0,Y,0,0,Y,0,1,Y,0,0,X,1,1
S039,11,460,Y,0,0,10730,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S039,12,241,Y,1,0,13706,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S039,13,22,X,0,0,27932,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S039,14,937,Y,0,0,7126,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S039,15,912,X,0,0,10483,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S039,16,586,Y,1,0,8812,Y,1,Y,1,0,Y,1,0,X,0,0,Y,1,0,X,0,0,Y,1,0
S039,17,698,X,0,0,7738,Y,1,Y,1,1,Y,1,0,Y,1,0,X,0,1,X,0,0,Y,1,1
S039,18,448,Y,0,0,8223,X,1,X,1,0,X,1,0,Y,0,1,X,1,1,Y,0,0,Y,0,0
S039,19,516,Y,1,0,12262,Y,1,Y,1,1,Y,1,0,X,0,1,X,0,1,Y,1,1,X,0,0
S039,20,840,Y,1,0,7915,Y,1,Y,1,1,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S040,1,114,X,0,,11650,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S040,2,670,X,0,,3808,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S040,3,185,X,1,,8332,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,Y,0,
S040,4,770,X,1,,8230,X,1,X,1,,Y,0,,X,1,,Y,0,,Y,0,,X,1,
S040,5,1111,X,1,,7531,X,1,X,1,,X,1,,,,,X,1,,Y,0,,X,1,
S040,6,92,X,0,,7559,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,X,0,
S040,7,490,X,1,,10286,Y,0,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,
S040,8,503,Y,1,,15877,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S040,9,932,Y,1,,8091,Y,1,Y,1,,Y,1,,X,0,,Y,1,,X,0,,X,0,
S040,10,163,Y,0,,4365,Y,0,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,
S040,11,680,X,0,,9440,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,X,0,
S040,12,837,Y,0,,8522,Y,0,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,
S040,13,335,Y,1,,4588,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S040,14,367,Y,1,,4614,Y,1,Y,1,,Y,1,,Y,1,,X,0,,Y,1,,Y,1,
S040,15,862,X,1,,8193,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S040,16,149,X,0,,6302,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S040,17,772,Y,0,,12956,X,1,X,1,,X,1,,X,1,,X,1,,Y,0,,X,1,
S040,18,130,X,0,,3175,Y,1,Y,1,,Y,1,,X,0,,X,0,,Y,1,,Y,1,
S040,19,1123,Y,0,,11737,Y,0,Y,0,,Y,0,,,,,Y,0,,Y,0,,X,1,
S040,20,1060,X,0,,3379,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S041,1,703,Y,0,0,40002,X,1,X,1,0,Y,0,0,X,1,1,Y,0,1,Y,0,0,X,1,1
S041,2,183,X,0,0,33002,Y,1,Y,1,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S041,3,579,Y,1,0,14390,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S041,4,218,Y,0,0,22152,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S041,5,428,Y,0,0,17539,X,1,X,1,0,X,1,1,X,1,1,Y,0,1,X,1,0,X,1,1
S041,6,645,Y,0,0,18994,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S041,7,577,X,1,0,18720,Y,0,Y,0,1,Y,0,1,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S041,8,528,Y,1,0,11022,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S041,9,318,Y,1,0,16217,X,0,X,0,0,Y,1,0,X,0,0,X,0,1,X,0,0,X,0,1
S041,10,241,Y,1,0,16674,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S041,11,1061,Y,0,0,22089,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S041,12,926,Y,0,0,30375,X,1,X,1,1,X,1,1,Y,0,0,X,1,1,X,1,0,X,1,1
S041,13,1032,X,0,0,15438,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S041,14,1024,X,1,0,11568,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S041,15,60,Y,0,0,17717,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,1,X,1,0
S041,16,1113,Y,1,0,17947,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S041,17,1049,Y,0,0,35199,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S041,18,222,Y,1,0,12263,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,0
S041,19,268,X,1,0,20827,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S041,20,306,X,0,0,10734,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,X,0,1
S042,1,65,Y,0,0,20543,X,1,X,1,1,X,1,0,X,1,0,Y,0,1,Y,0,0,X,1,1
S042,2,641,X,0,0,9683,X,0,X,0,1,Y,1,1,X,0,1,X,0,1,X,0,1,X,0,1
S042,3,260,X,0,0,10600,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S042,4,1059,Y,1,0,15297,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S042,5,355,Y,1,0,21070,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S042,6,419,Y,0,0,20251,X,1,X,1,0,X,1,0,X,1,1,X,1,1,X,1,0,X,1,0
S042,7,67,Y,0,0,11706,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S042,8,159,X,0,0,10664,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S042,9,82,Y,0,0,14005,X,1,X,1,1,X,1,1,Y,0,0,Y,0,1,X,1,0,X,1,1
S042,10,1099,X,0,0,8746,Y,1,Y,1,0,Y,1,0,Y,1,0,X,0,1,Y,1,0,Y,1,1
S042,11,916,X,1,0,8906,X,1,X,1,1,X,1,1,X,1,1,Y,0,1,Y,0,0,X,1,1
S042,12,1015,Y,1,0,12455,X,0,X,0,1,X,0,0,X,0,0,X,0,1,Y,1,0,X,0,1
S042,13,1058,Y,1,0,17097,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S042,14,285,X,1,0,11504,X,1,X,1,0,Y,0,1,Y,0,1,Y,0,1,X,1,0,Y,0,0
S042,15,888,X,0,0,11069,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S042,16,727,X,0,0,23870,Y,1,Y,1,1,X,0,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S042,17,199,Y,1,0,16002,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S042,18,726,X,1,0,8623,X,1,X,1,1,X,1,1,Y,0,1,Y,0,1,Y,0,0,Y,0,1
S042,19,73,Y,1,0,15616,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S042,20,410,Y,1,0,8239,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S043,1,974,Y,0,,20420,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,2,106,Y,1,,177,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S043,3,1140,Y,0,,34330,Y,0,Y,0,,Y,0,,,,,Y,0,,Y,0,,Y,0,
S043,4,835,X,1,,23412,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,5,746,Y,1,,18144,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S043,6,453,Y,0,,9119,X,1,X,1,,X,1,,X,1,,X,1,,Y,0,,X,1,
S043,7,532,X,1,,9849,Y,0,Y,0,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,8,645,X,1,,12059,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,9,1020,Y,1,,13029,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S043,10,704,X,1,,15209,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,11,498,X,0,,11872,X,0,X,0,,Y,1,,X,0,,X,0,,X,0,,X,0,
S043,12,1072,Y,1,,13274,X,0,X,0,,X,0,,,,,X,0,,Y,1,,X,0,
S043,13,848,Y,0,,21025,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,14,850,X,0,,21193,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S043,15,559,Y,1,,10299,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S043,16,713,X,1,,11631,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,Y,0,
S043,17,446,X,0,,11162,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S043,18,196,X,1,,7357,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,19,249,X,1,,10985,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S043,20,66,Y,0,,10250,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S044,1,164,Y,1,0,31995,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S044,2,327,Y,0,0,2145,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S044,3,724,Y,0,0,1231,X,1,X,1,1,X,1,1,X,1,0,X,1,1,Y,0,0,X,1,1
S044,4,1033,Y,1,0,7051,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S044,5,114,Y,1,0,15355,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S044,6,1009,Y,1,0,1329,Y,1,Y,1,1,Y,1,0,X,0,1,Y,1,1,Y,1,0,Y,1,1
S044,7,414,Y,1,0,1236,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,1
S044,8,395,X,0,0,2207,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,0
S044,9,1136,X,0,0,868,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S044,10,127,X,1,0,1318,Y,0,Y,0,0,X,1,0,Y,0,0,X,1,1,Y,0,0,Y,0,1
S044,11,933,X,1,0,708,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S044,12,949,Y,0,0,810,X,1,X,1,0,X,1,0,X,1,0,Y,0,1,X,1,0,X,1,1
S044,13,355,X,0,0,424,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S044,14,719,Y,0,0,431,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S044,15,1081,X,1,0,483,Y,0,Y,0,1,X,1,0,Y,0,0,X,1,0,Y,0,0,X,1,1
S044,16,450,Y,1,0,529,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S044,17,923,X,0,0,523,X,0,X,0,1,X,0,0,X,0,1,X,0,1,Y,1,0,X,0,1
S044,18,390,X,0,0,223,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,0
S044,19,406,X,0,0,534,X,0,X,0,0,X,0,0,X,0,1,X,0,1,Y,1,0,X,0,0
S044,20,736,X,1,0,264,X,1,X,1,0,X,1,0,X,1,1,X,1,1,X,1,0,X,1,1
S045,1,168,Y,1,,32450,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,2,554,Y,0,,24782,X,1,X,1,,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,
S045,3,416,Y,0,,27308,Y,0,Y,0,,X,1,,Y,0,,X,1,,Y,0,,Y,0,
S045,4,656,X,0,,21549,X,0,X,0,,Y,1,,X,0,,X,0,,X,0,,X,0,
S045,5,391,X,0,,13037,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,6,699,Y,1,,12377,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,7,1033,Y,1,,25901,Y,1,Y,1,,Y,1,,Y,1,,X,0,,Y,1,,X,0,
S045,8,435,X,1,,22756,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S045,9,628,X,0,,19282,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,10,913,X,0,,67177,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,11,612,Y,1,,13259,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,12,703,X,1,,22083,X,1,X,1,,Y,0,,Y,0,,Y,0,,Y,0,,Y,0,
S045,13,465,Y,1,,18666,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,14,693,Y,1,,31926,Y,1,Y,1,,Y,1,,X,0,,Y,1,,Y,1,,Y,1,
S045,15,114,Y,1,,43561,Y,1,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,,Y,1,
S045,16,430,X,1,,21436,X,1,X,1,,X,1,,X,1,,X,1,,X,1,,X,1,
S045,17,495,X,0,,19770,Y,1,Y,1,,Y,1,,Y,1,,X,0,,X,0,,X,0,
S045,18,188,Y,0,,17937,X,1,X,1,,X,1,,X,1,,X,1,,Y,0,,Y,0,
S045,19,710,X,0,,11345,Y,1,Y,1,,X,0,,Y,1,,Y,1,,Y,1,,Y,1,
S045,20,792,X,0,,7270,X,0,X,0,,X,0,,X,0,,X,0,,X,0,,X,0,
S046,1,377,Y,0,0,35960,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,Y,0,0
S046,2,516,Y,1,0,3646,Y,1,Y,1,1,Y,1,0,X,0,1,X,0,1,Y,1,1,X,0,0
S046,3,1055,X,0,0,23801,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S046,4,192,X,0,0,38901,Y,1,Y,1,1,X,0,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S046,5,58,Y,1,0,21635,Y,1,Y,1,0,Y,1,1,X,0,0,Y,1,0,X,0,0,Y,1,0
S046,6,139,Y,0,0,9921,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S046,7,603,X,1,0,8660,Y,0,Y,0,1,X,1,0,Y,0,0,Y,0,1,X,1,0,Y,0,1
S046,8,834,X,1,0,18629,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S046,9,669,Y,0,0,20838,Y,0,Y,0,0,X,1,1,X,1,1,Y,0,1,X,1,0,X,1,1
S046,10,624,X,1,0,17401,X,1,X,1,1,Y,0,1,Y,0,1,Y,0,1,Y,0,0,X,1,1
S046,11,283,Y,0,0,16004,Y,0,Y,0,0,Y,0,0,Y,0,0,X,1,1,X,1,0,Y,0,0
S046,12,972,X,0,0,17492,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,1,X,0,0,X,0,1
S046,13,352,Y,1,0,9990,Y,1,Y,1,0,Y,1,0,Y,1,1,X,0,1,Y,1,0,X,0,0
S046,14,1069,X,1,0,22860,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S046,15,10,Y,0,0,16676,Y,0,Y,0,0,Y,0,1,X,1,1,Y,0,1,Y,0,0,Y,0,1
S046,16,32,Y,1,0,15472,X,0,X,0,1,X,0,0,Y,1,0,X,0,1,Y,1,0,Y,1,1
S046,17,812,Y,1,0,26443,Y,1,Y,1,0,Y,1,0,X,0,0,Y,1,1,Y,1,0,Y,1,1
S046,18,392,Y,1,0,14307,Y,1,Y,1,1,Y,1,0,X,0,0,X,0,1,X,0,0,X,0,1
S046,19,1058,X,0,0,9177,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S046,20,4,Y,0,0,14776,X,1,X,1,1,Y,0,0,Y,0,0,X,1,1,Y,0,0,X,1,1
S047,1,364,Y,1,0,22974,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S047,2,571,X,1,0,18040,X,1,X,1,0,X,1,1,Y,0,0,X,1,1,Y,0,0,Y,0,1
S047,3,1064,X,1,0,19960,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S047,4,1053,X,1,0,15138,Y,0,Y,0,1,X,1,0,X,1,1,X,1,1,X,1,0,X,1,1
S047,5,986,Y,1,0,23536,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S047,6,759,X,1,0,35104,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S047,7,292,Y,0,0,11939,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S047,8,270,X,0,0,16720,X,0,X,0,1,X,0,0,X,0,1,X,0,1,X,0,0,X,0,0
S047,9,349,X,0,0,14724,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,X,0,1
S047,10,1017,X,1,0,16269,X,1,X,1,0,X,1,1,X,1,0,X,1,1,X,1,0,X,1,1
S047,11,993,X,0,0,16123,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S047,12,954,X,1,0,19287,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S047,13,1054,X,1,0,8119,X,1,X,1,0,X,1,0,X,1,1,Y,0,1,X,1,0,X,1,1
